district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Madera Unified,Alpha Elementary,900 Stadium Road Madera CA 93637-5700,NA,NA,NA,not tested,Madera,Madera County,36.950116,-120.065089
Madera Unified,Berenda Elementary,26820 Club Drive Madera CA 93638-2725,NA,NA,FALSE,tested,NA,Madera County,37.024565,-120.057002
Madera Unified,Cesar Chavez Elementary,2600 East Pecan Madera CA 93638-6042,NA,NA,FALSE,tested,NA,Madera County,36.938319,-120.137594
Chowchilla Union High,Chowchilla Union High,805 Humboldt Avenue Chowchilla CA 93610-3117,NA,NA,NA,not tested,Chowchilla,Madera County,37.115877,-120.263249
Private,Crossroads Christian School,17755 Road 26 Madera CA 93638,NA,NA,FALSE,tested,Madera,Madera County,37.039982,-120.074452
Madera Unified,Eastin Arcola,29551 Avenue 8 Madera CA 93637-8508,NA,NA,FALSE,tested,NA,Madera County,36.86594,-120.009305
Chowchilla Elementary,Fairmead Elementary,19421 Avenue 22 3/4 Chowchilla CA 93610-0907,NA,NA,FALSE,tested,Chowchilla,Madera County,37.081052,-120.195347
Madera Unified,Furman (Duane E.) High (Independent Study Program),955 West Pecan Avenue Madera CA 93637-6168,NA,NA,NA,not tested,Madera,Madera County,36.938333,-120.08312
Madera Unified,George Washington Elementary,509 South Street Madera CA 93638-2401,NA,NA,NA,not tested,NA,Madera County,37.212103,-119.908078
Madera Unified,Jack G. Desmond Middle,26490 Martin Street Madera CA 93638-0833,NA,NA,NA,not tested,NA,Madera County,36.992645,-120.073927
Madera Unified,James Madison Elementary,109 Stadium Road Madera CA 93637-5389,NA,NA,NA,not tested,Madera,Madera County,36.950339,-120.064971
Madera Unified,James Monroe Elementary,1819 North Lake Street Madera CA 93638-1640,NA,NA,NA,not tested,Madera,Madera County,36.983193,-120.056064
Madera Unified,John Adams Elementary,1822 National Avenue Madera CA 93637-4344,NA,NA,NA,not tested,Madera,Madera County,36.958192,-120.080535
Madera Unified,John J. Pershing Elementary,1505 East Ellis Street Madera CA 93638-5513,NA,NA,NA,not tested,Madera,Madera County,36.987274,-120.04614
Madera Unified,Lincoln Elementary,650 Liberty Lane Madera CA 93637-2687,NA,NA,NA,not tested,Madera,Madera County,36.962651,-120.103583
Madera Unified,Madera Adult,955 West Pecan Avenue Madera CA 93637-6206,NA,NA,NA,not tested,Madera,Madera County,36.938333,-120.08312
Madera Unified,Madera High,200 South L Street Madera CA 93637-4650,NA,NA,NA,not tested,Madera,Madera County,36.955101,-120.064993
Madera Unified,Madera South High,755 West Pecan Avenue Madera CA 93637,NA,NA,NA,not tested,Madera,Madera County,36.938333,-120.08312
Madera Unified,Martin Luther King Jr. Middle,601 Lilly Street Madera CA 93638-3903,NA,NA,NA,not tested,Madera,Madera County,36.964288,-120.047144
Chowchilla Elementary,Merle L. Fuller Elementary,1101 Monterey Avenue Chowchilla CA 93610-0907,NA,NA,FALSE,tested,Chowchilla,Madera County,37.118941,-120.272079
Madera Unified,Millview Elementary,1609 Clinton Street Madera CA 93638-1901,NA,NA,NA,not tested,Madera,Madera County,36.970939,-120.040403
Madera Unified,Mountain Vista Educational Center,955 West Pecan Avenue Madera CA 93637-6168,NA,NA,NA,not tested,Madera,Madera County,36.938333,-120.08312
Madera Unified,Mountain Vista High,1901 Clinton Avenue Madera CA 93638-1941,NA,NA,NA,not tested,Madera,Madera County,36.972676,-120.038175
Madera Unified,Nishimoto Elementary,26460 Martin Street Madera CA 93638-0833,NA,NA,NA,not tested,NA,Madera County,36.992637,-120.07328
Bass Lake Joint Union Elementary,Oak Creek Intermediate,40094 Indian Springs Road Oakhurst CA 93644-9570,6.8,ppb,TRUE,tested,NA,Madera County,37.331173,-119.639284
Bass Lake Joint Union Elementary,Oakhurst Elementary,49495 Road 427 Oakhurst CA 93644-0395,NA,NA,FALSE,tested,NA,Madera County,37.328191,-119.647088
Madera Unified,Parkwood Elementary,1150 East Pecan Avenue Madera CA 93637-6256,NA,NA,NA,not tested,Madera,Madera County,36.938295,-120.051284
Raymond-Knowles Union Elementary,Raymond-Knowles Elementary,31828 Road 600 Raymond CA 93653-0047,NA,NA,FALSE,tested,NA,Madera County,37.210725,-119.90785
Chowchilla Elementary,Ronald Reagan Elementary,2200 South Lake Tahoe Drive Chowchilla CA 93610-7402,NA,NA,FALSE,tested,Chowchilla,Madera County,37.129684,-120.240914
Madera Unified,Sherman Thomas Charter,101 West Adell Street Madera CA 93638-0877,NA,NA,NA,not tested,Madera,Madera County,36.982852,-120.070103
Madera Unified,Sherman Thomas Charter High,26303 Adell Street Madera CA 93638-0835,NA,NA,NA,not tested,Madera,Madera County,36.984307,-120.039706
Madera Unified,Sierra Vista Elementary,917 Olive Avenue Madera CA 93638-4845,NA,NA,NA,not tested,Madera,Madera County,36.952863,-120.068446
Chowchilla Elementary,Stephens Elementary,355 North 5th Street Chowchilla CA 93610-0907,NA,NA,FALSE,tested,Chowchilla,Madera County,37.122558,-120.265048
Madera Unified,Thomas Jefferson Middle,1407 Sunset Avenue Madera CA 93637-2901,NA,NA,NA,not tested,Madera,Madera County,36.960202,-120.076175
Golden Valley Unified,Webster Elementary,36477 Ruth Avenue Madera CA 93636-8512,6.2,ppb,TRUE,tested,NA,Madera County,36.929789,-119.890989
Chowchilla Elementary,Wilson Middle,1209 Robertson Boulevard Chowchilla CA 93610-0907,NA,NA,FALSE,tested,Chowchilla,Madera County,37.116139,-120.268422
