district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Yuba City Unified,Albert Powell Continuation,1875 Clark Avenue Yuba City CA 95991-1274,NA,NA,FALSE,tested,Yuba City,Sutter County,39.161881,-121.626903
Yuba City Unified,Andros Karperos,1700 Camino de Flores Yuba City CA 95993-5226,NA,NA,FALSE,tested,Yuba City,Sutter County,39.123842,-121.644099
Yuba City Unified,April Lane Elementary,800 April Lane Yuba City CA 95991-1943,NA,NA,FALSE,tested,Yuba City,Sutter County,39.155248,-121.628929
Yuba City Unified,Bridge Street Elementary,500 Bridge Street Yuba City CA 95991-3801,NA,NA,FALSE,tested,Yuba City,Sutter County,39.134097,-121.616091
Yuba City Unified,Butte Vista Elementary,2195 Blevin Road Yuba City CA 95993-1401,NA,NA,FALSE,tested,Yuba City,Sutter County,39.159462,-121.649698
Yuba City Unified,Gray Avenue Middle,808 Gray Avenue Yuba City CA 95991-3639,NA,NA,FALSE,tested,Yuba City,Sutter County,39.134826,-121.631686
Yuba City Unified,King Avenue Elementary,630 King Avenue Yuba City CA 95991-2808,NA,NA,FALSE,tested,Yuba City,Sutter County,39.147163,-121.624967
Yuba City Unified,Lincoln Elementary,1582 Lincoln Road Yuba City CA 95993-6017,NA,NA,FALSE,tested,Yuba City,Sutter County,39.111862,-121.64242
Yuba City Unified,Lincrest Elementary,1400 Phillips Road Yuba City CA 95991-6746,NA,NA,FALSE,tested,Yuba City,Sutter County,39.10663,-121.630688
Yuba City Unified,Park Avenue Elementary,100 Morton Street Yuba City CA 95991-5820,NA,NA,FALSE,tested,Yuba City,Sutter County,39.126074,-121.619146
Yuba City Unified,River Valley High,801 El Margarita Road Yuba City CA 95993-9363,NA,NA,FALSE,tested,Yuba City,Sutter County,39.137949,-121.66004
Yuba City Unified,Riverbend Elementary,301 Stewart Road Yuba City CA 95991-9706,NA,NA,FALSE,tested,Yuba City,Sutter County,39.08852,-121.610354
Yuba City Unified,Sutter County Superintendent,970 Klamath Yuba City CA 95993,NA,NA,NA,not tested,Yuba City,Sutter County,39.139771,-121.651787
Yuba City Unified,Tierra Buena Elementary,1794 Villa Avenue Yuba City CA 95993-8827,NA,NA,FALSE,tested,Yuba City,Sutter County,39.152141,-121.66476
Yuba City Unified,Twin Rivers Charter,840 Cooper Avenue Yuba City CA 95991-3849,NA,NA,NA,not tested,Yuba City,Sutter County,39.13807,-121.623717
Yuba City Unified,Yuba City Charter,256 Wilbur Avenue Yuba City CA 95991-5536,NA,NA,FALSE,tested,Yuba City,Sutter County,39.128172,-121.612488
Yuba City Unified,Yuba City High,850 B Street Yuba City CA 95991-4926,NA,NA,FALSE,tested,Yuba City,Sutter County,39.129751,-121.623349
Yuba City Unified,Yuba City Special Education Preschool,1799 Camino de Flores Yuba City CA 95993,NA,NA,NA,not tested,Yuba City,Sutter County,39.124278,-121.647847
