district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Downey Unified,Alameda Elementary,8613 East Alameda Street Downey CA 90242-2620,NA,NA,FALSE,tested,Downey,Los Angeles County,33.925656,-118.134911
Downey Unified,Carpenter Elementary,9439 East Foster Road Downey CA 90242-4835,8.2,ppb,TRUE,tested,Downey,Los Angeles County,33.910162,-118.133606
Downey Unified,Columbus Continuation,12330 Woodruff Avenue Downey CA 90241-5610,9.5,ppb,TRUE,tested,Downey,Los Angeles County,33.91997,-118.11657
Downey Unified,Doty Middle,10301 South Woodruff Avenue Downey CA 90241-2944,NA,NA,FALSE,tested,Downey,Los Angeles County,33.942602,-118.112297
Downey Unified,Downey Adult,12340 Woodruff Avenue Downey CA 90241,NA,NA,FALSE,tested,Downey,Los Angeles County,33.919929,-118.116569
Downey Unified,Downey High,11040 Brookshire Avenue Downey CA 90241-3816,NA,NA,FALSE,tested,Downey,Los Angeles County,33.938684,-118.129137
Downey Unified,Gallatin Elementary,9513 Brookshire Avenue Downey CA 90240-3301,5.8,ppb,TRUE,tested,Downey,Los Angeles County,33.955771,-118.116268
Downey Unified,Gauldin Elementary,9724 Spry Street Downey CA 90242-3110,7.1,ppb,TRUE,tested,Downey,Los Angeles County,33.920634,-118.120281
Downey Unified,Griffiths Middle,9633 Tweedy Lane Downey CA 90240-3140,NA,NA,FALSE,tested,Downey,Los Angeles County,33.959377,-118.130629
Downey Unified,Imperial Elementary,8133 Imperial Highway Downey CA 90242-3715,NA,NA,FALSE,tested,Downey,Los Angeles County,33.923124,-118.147927
Downey Unified,Lewis Elementary,13220 South Bellflower Boulevard Downey CA 90242-4817,NA,NA,FALSE,tested,Downey,Los Angeles County,33.909998,-118.125117
Downey Unified,Old River Elementary,11995 Old River School Road Downey CA 90242-2155,NA,NA,FALSE,tested,Downey,Los Angeles County,33.938802,-118.1551
Downey Unified,Price Elementary,9525 South Tweedy Lane Downey CA 90240-3138,NA,NA,FALSE,tested,Downey,Los Angeles County,33.960269,-118.127881
Downey Unified,Rio Hondo Elementary,7731 East Muller Street Downey CA 90241-2115,8.7,ppb,TRUE,tested,Downey,Los Angeles County,33.951727,-118.1387
Downey Unified,Rio San Gabriel Elementary,9338 Gotham Street Downey CA 90241-2925,NA,NA,FALSE,tested,Downey,Los Angeles County,33.938845,-118.112054
Downey Unified,Stauffer Middle,11985 Old River School Road Downey CA 90242-2155,7.6,ppb,TRUE,tested,Downey,Los Angeles County,33.938863,-118.15506
Downey Unified,Sussman Middle,12500 Birchdale Avenue Downey CA 90242-3604,15,ppb,TRUE,tested,Downey,Los Angeles County,33.920693,-118.139899
Downey Unified,Unsworth Elementary,9001 Lindsey Avenue Downey CA 90240-2419,6,ppb,TRUE,tested,Downey,Los Angeles County,33.955794,-118.106539
Downey Unified,Ward Elementary,8851 East Adoree Street Downey CA 90242-4501,5.6,ppb,TRUE,tested,Downey,Los Angeles County,33.914783,-118.141658
Downey Unified,Warren High,8141 De Palma Street Downey CA 90241-5102,NA,NA,FALSE,tested,Downey,Los Angeles County,33.934879,-118.140653
Downey Unified,Williams Elementary,7530 East Arnett Street Downey CA 90241-4403,NA,NA,FALSE,tested,Downey,Los Angeles County,33.944863,-118.148725
