district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Garvey Elementary,Bitely (Arlene) Elementary,7501 East Fern Avenue Rosemead CA 91770-2922,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.059883,-118.105349
Garvey Elementary,Emerson (Ralph Waldo) Elementary,7544 East Emerson Place Rosemead CA 91770-2210,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.066255,-118.102369
Rosemead Elementary,Emma W. Shuey Elementary,8472 East Wells Street Rosemead CA 91770-1600,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.084493,-118.086566
Rosemead Elementary,Encinita Elementary,4515 North Encinita Avenue Rosemead CA 91770-1433,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.087206,-118.067761
Rosemead Elementary,"Encinita Elementary, Savannah Elementary and Muscatel Middle School","3907 Rosemead Blvd, Rosemead, CA 91770",NA,NA,NA,exempt,Rosemead,Los Angeles County,34.073406,-118.073099
Garvey Elementary,Garvey (Richard) Intermediate,2720 North Jackson Avenue Rosemead CA 91770-2935,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.06145,-118.102588
Montebello Unified,Montebello Park Elementary,6300 Northside Drive Los Angeles CA 90022-4619,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.013991,-118.135957
Rosemead Elementary,Muscatel Middle,4201 North Ivar Avenue Rosemead CA 91770-1322,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.082697,-118.075596
Montebello Unified,Potrero Heights Elementary,8026 East Hill Drive South San Gabriel CA 91770-4127,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.045465,-118.093803
Garvey Elementary,Rice (Eldridge) Elementary,2150 North Angelus Avenue Rosemead CA 91770-3619,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.052715,-118.086754
El Monte Union High,Rosemead High,9063 East Mission Drive Rosemead CA 91770-4411,NA,NA,FALSE,tested,Rosemead,Los Angeles County,34.085529,-118.07151
Garvey Elementary,Sanchez (George I.) Elementary,8470 East Fern Avenue Rosemead CA 91770-3261,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.058745,-118.083599
Rosemead Elementary,Savannah Elementary,3720 North Rio Hondo Avenue Rosemead CA 91770-2043,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.076059,-118.064302
Garvey Elementary,Temple (Roger W.) Intermediate,8470 East Fern Avenue Rosemead CA 91770-3261,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.058745,-118.083599
Garvey Elementary,Willard (Frances E.) Elementary,3152 North Willard Avenue Rosemead CA 91770-2758,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.099582,-118.085278
